Date,Open,High,Low,Close,Adj Close,Volume
2010-02-05,9.661603927612305,9.86410903930664,9.586997032165527,9.86410903930664,6.178553104400635,22330.0
2010-02-08,10.03996753692627,10.045296669006348,9.981348037719727,9.992006301879883,6.258665084838867,2627.0
2010-02-09,9.992006301879883,10.077272415161133,9.992006301879883,10.077272415161133,6.312071800231934,2064.0
2010-02-10,10.205168724060059,10.263789176940918,10.087929725646973,10.167865753173828,6.36881685256958,8632.0
2010-02-11,10.253130912780762,10.306422233581543,10.253130912780762,10.274447441101074,6.435577392578125,3941.0
2010-02-12,10.290433883666992,10.338396072387695,10.263789176940918,10.338396072387695,6.4756317138671875,8444.0
2010-02-16,10.402344703674316,10.604848861694336,10.386358261108398,10.588862419128418,6.632517337799072,6380.0
2010-02-17,10.604848861694336,10.940581321716309,10.604848861694336,10.844657897949219,6.792740821838379,7131.0
2010-02-18,10.833998680114746,10.83932876586914,10.604848861694336,10.615508079528809,6.649204730987549,25520.0
2010-02-19,10.599519729614258,10.711430549621582,10.578204154968262,10.700773239135742,6.7026143074035645,15387.0
2010-02-22,10.711430549621582,10.74340534210205,10.48760986328125,10.48760986328125,6.569093704223633,41658.0
2010-02-23,10.450305938720703,10.476951599121094,10.151878356933594,10.205168724060059,6.392185211181641,39594.0
2010-02-24,10.157208442687988,10.173194885253906,10.071942329406738,10.130561828613281,6.345450401306152,15763.0
2010-02-25,10.06661319732666,10.221156120300293,10.050625801086426,10.130561828613281,6.345450401306152,12197.0
2010-02-26,10.205168724060059,10.205168724060059,10.087929725646973,10.205168724060059,6.392185211181641,26083.0
2010-03-01,10.285104751586914,10.428990364074707,10.285104751586914,10.41833209991455,6.525702476501465,5254.0
2010-03-02,10.551559448242188,10.61017894744873,10.428990364074707,10.588862419128418,6.632517337799072,4316.0
2010-03-03,10.562216758728027,10.828669548034668,10.562216758728027,10.807353973388672,6.769373416900635,13698.0
2010-03-04,10.828669548034668,10.844657897949219,10.807353973388672,10.818012237548828,6.77604866027832,3941.0
2010-03-05,11.036503791809082,11.089795112609863,10.93525218963623,11.089795112609863,6.946283340454102,4691.0
2010-03-08,11.20703411102295,11.20703411102295,11.020517349243164,11.073807716369629,6.9362688064575195,4879.0
2010-03-09,11.047162055969238,11.047162055969238,10.929923057556152,10.977884292602539,6.876186370849609,7131.0
2010-03-10,10.887290000915527,10.93525218963623,10.887290000915527,10.924593925476074,6.842805862426758,4128.0
2010-03-11,10.924593925476074,10.940581321716309,10.71675968170166,10.940581321716309,6.85282039642334,3002.0
2010-03-12,10.988541603088379,10.988541603088379,10.919264793395996,10.919264793395996,6.839470386505127,15012.0
2010-03-15,10.897948265075684,11.015188217163086,10.88196086883545,10.908605575561523,6.832793712615967,6755.0
2010-03-16,11.00452995300293,11.036503791809082,11.00452995300293,11.036503791809082,6.912902355194092,1689.0
2010-03-17,11.06847858428955,11.089795112609863,11.063149452209473,11.06847858428955,6.9329328536987305,8257.0
2010-03-18,11.057820320129395,11.057820320129395,11.052491188049316,11.052491188049316,6.92291784286499,375.0
2010-03-19,11.052491188049316,11.057820320129395,10.796695709228516,10.828669548034668,6.782723426818848,8632.0
2010-03-22,10.924593925476074,10.93525218963623,10.88196086883545,10.88196086883545,6.816102981567383,11634.0
2010-03-23,10.983213424682617,11.11111068725586,10.967226028442383,11.10045337677002,6.95296049118042,24582.0
2010-03-24,11.020517349243164,11.10045337677002,10.908605575561523,11.073807716369629,6.9362688064575195,10133.0
2010-03-25,11.127098083496094,11.153743743896484,11.06847858428955,11.095124244689941,6.949621200561523,3002.0
2010-03-26,11.10045337677002,11.10045337677002,11.015188217163086,11.079136848449707,6.9396071434021,5067.0
2010-03-29,11.212363243103027,11.212363243103027,11.052491188049316,11.06847858428955,6.9329328536987305,14824.0
2010-03-30,11.2230224609375,11.2230224609375,11.132427215576172,11.132427215576172,6.972987651824951,2627.0
2010-03-31,11.052491188049316,11.11111068725586,11.052491188049316,11.11111068725586,6.959636688232422,2064.0
2010-04-01,11.063149452209473,11.10045337677002,11.047162055969238,11.095124244689941,6.949621200561523,2064.0
2010-04-05,11.04183292388916,11.201704978942871,11.036503791809082,11.201704978942871,7.016382217407227,26459.0
2010-04-06,11.308286666870117,11.318944931030273,11.254996299743652,11.302957534790039,7.079801559448242,4316.0
2010-04-07,11.313615798950195,11.46282958984375,11.313615798950195,11.398880958557129,7.139885902404785,10884.0
2010-04-08,11.46282958984375,11.46282958984375,11.446843147277832,11.446843147277832,7.169927597045898,1501.0
2010-04-09,11.324274063110352,11.356247901916504,11.249667167663574,11.254996299743652,7.049761772155762,16138.0
2010-04-12,11.254996299743652,11.356247901916504,11.201704978942871,11.318944931030273,7.089817047119141,2252.0
2010-04-13,11.196375846862793,11.324274063110352,11.175060272216797,11.324274063110352,7.093155860900879,18765.0
2010-04-14,11.286970138549805,11.286970138549805,11.175060272216797,11.175060272216797,6.999692916870117,4128.0
2010-04-15,11.132427215576172,11.132427215576172,11.11111068725586,11.11111068725586,6.959636688232422,751.0
2010-04-16,10.919264793395996,10.919264793395996,10.668798446655273,10.732747077941895,6.7226409912109375,12197.0
2010-04-19,10.700773239135742,10.700773239135742,10.604848861694336,10.679455757141113,6.689260959625244,90447.0
2010-04-20,10.711430549621582,10.865974426269531,10.70610237121582,10.780709266662598,6.752683162689209,27022.0
2010-04-21,10.860645294189453,10.860645294189453,10.796695709228516,10.81268310546875,6.772709846496582,3941.0
2010-04-22,10.796695709228516,10.903277397155762,10.796695709228516,10.865974426269531,6.806089878082275,9007.0
2010-04-23,10.770051002502441,11.127098083496094,10.770051002502441,11.127098083496094,6.969648361206055,2439.0
2010-04-26,10.913935661315918,11.084465980529785,10.871302604675293,11.036503791809082,6.912902355194092,19516.0
2010-04-27,10.871302604675293,10.871302604675293,10.695444107055664,10.83932876586914,6.789402961730957,24957.0
2010-04-28,10.684785842895508,10.88196086883545,10.684785842895508,10.871302604675293,6.80942964553833,2815.0
2010-04-29,10.999200820922852,10.999200820922852,10.849987030029297,10.903277397155762,6.829453468322754,4504.0
2010-04-30,10.88196086883545,10.88196086883545,10.833998680114746,10.833998680114746,6.786060333251953,2439.0
2010-05-03,10.860645294189453,10.983213424682617,10.860645294189453,10.945910453796387,6.856158256530762,6005.0
2010-05-04,10.929923057556152,10.951238632202148,10.732747077941895,10.732747077941895,6.7226409912109375,9195.0
2010-05-05,10.59419059753418,10.604848861694336,10.35438346862793,10.52491283416748,6.592460632324219,14824.0
2010-05-06,10.492938995361328,10.519583702087402,9.70423698425293,10.007993698120117,6.268680095672607,22706.0
2010-05-07,10.077272415161133,10.205168724060059,9.997335433959961,10.19983959197998,6.388844013214111,12197.0
2010-05-10,10.55688762664795,10.71675968170166,10.540901184082031,10.71675968170166,6.71262788772583,5067.0
2010-05-11,10.722088813781738,10.722088813781738,10.722088813781738,10.722088813781738,6.715965747833252,938.0
2010-05-12,10.738076210021973,10.802024841308594,10.738076210021973,10.796695709228516,6.762693881988525,5442.0
2010-05-13,10.967226028442383,11.159072875976562,10.951238632202148,11.13775634765625,6.976326942443848,8257.0
2010-05-14,10.74340534210205,10.791366577148438,10.690114974975586,10.727417945861816,6.71930456161499,4128.0
2010-05-17,10.738076210021973,10.738076210021973,10.285104751586914,10.285104751586914,6.4422526359558105,16701.0
2010-05-18,10.482280731201172,10.48760986328125,10.370369911193848,10.370369911193848,6.495659828186035,2252.0
2010-05-19,10.061284065246582,10.061284065246582,9.74153995513916,9.981348037719727,6.251989841461182,17639.0
2010-05-20,9.752198219299316,9.752198219299316,9.357847213745117,9.576338768005371,5.998305320739746,21204.0
2010-05-21,9.437783241271973,9.74153995513916,9.40580940246582,9.736210823059082,6.09844446182251,23644.0
2010-05-24,9.736210823059082,9.736210823059082,9.736210823059082,9.736210823059082,6.09844446182251,0.0
2010-05-25,9.331201553344727,9.539034843444824,9.229948997497559,9.539034843444824,5.974938869476318,19891.0
2010-05-26,9.74153995513916,9.965360641479492,9.70423698425293,9.70423698425293,6.0784149169921875,76749.0
2010-05-27,9.826805114746094,9.869438171386719,9.672262191772461,9.869438171386719,6.181893825531006,51604.0
2010-05-28,9.773514747619629,9.778843879699707,9.70423698425293,9.773514747619629,6.121809959411621,62675.0
2010-06-01,9.720224380493164,9.720224380493164,9.714895248413086,9.714895248413086,6.085091590881348,375.0
2010-06-02,9.768184661865234,9.992006301879883,9.768184661865234,9.912070274353027,6.20859432220459,4879.0
2010-06-03,10.237144470214844,10.237144470214844,10.061284065246582,10.130561828613281,6.345450401306152,28148.0
2010-06-04,10.06661319732666,10.087929725646973,9.90674114227295,9.90674114227295,6.205258369445801,13136.0
2010-06-07,9.986677169799805,10.050625801086426,9.986677169799805,10.018651962280273,6.275355339050293,10696.0
2010-06-08,10.055954933166504,10.09325885772705,10.018651962280273,10.09325885772705,6.322085857391357,8257.0
2010-06-09,10.178524017333984,10.247801780700684,10.178524017333984,10.247801780700684,6.418886661529541,2627.0
2010-06-10,10.450305938720703,10.450305938720703,10.370369911193848,10.370369911193848,6.495659828186035,1314.0
2010-06-11,10.151878356933594,10.151878356933594,10.034639358520508,10.06661319732666,6.305396556854248,5442.0
2010-06-14,10.194511413574219,10.215826988220215,10.119903564453125,10.141220092773438,6.352128505706787,18577.0
2010-06-15,10.16253662109375,10.221156120300293,10.16253662109375,10.178524017333984,6.375494003295898,7694.0
2010-06-16,10.205168724060059,10.253130912780762,10.205168724060059,10.231815338134766,6.408874034881592,3753.0
2010-06-17,10.210497856140137,10.221156120300293,10.205168724060059,10.221156120300293,6.402195930480957,1501.0
2010-06-18,10.279775619506836,10.311751365661621,10.253130912780762,10.279775619506836,6.4389166831970215,7318.0
2010-06-21,10.359711647033691,10.359711647033691,10.269118309020996,10.269118309020996,6.432239055633545,3190.0
2010-06-22,10.338396072387695,10.349054336547852,10.25846004486084,10.25846004486084,6.425563812255859,18014.0
2010-06-23,10.16253662109375,10.194511413574219,10.082600593566895,10.167865753173828,6.36881685256958,8820.0
2010-06-24,10.16253662109375,10.18918228149414,10.146549224853516,10.146549224853516,6.355466842651367,1501.0
2010-06-25,10.226485252380371,10.253130912780762,10.141220092773438,10.253130912780762,6.422224521636963,6380.0
2010-06-28,10.247801780700684,10.274447441101074,10.226485252380371,10.274447441101074,6.435577392578125,3565.0
2010-06-29,10.125232696533203,10.194511413574219,10.071942329406738,10.16253662109375,6.365479469299316,4316.0
2010-06-30,10.034639358520508,10.061284065246582,10.023981094360352,10.034639358520508,6.285368919372559,11634.0
2010-07-01,10.034639358520508,10.034639358520508,10.034639358520508,10.034639358520508,6.285368919372559,0.0
2010-07-02,10.06661319732666,10.077272415161133,9.97068977355957,9.986677169799805,6.2553277015686035,7694.0
2010-07-06,10.050625801086426,10.114575386047363,9.981348037719727,9.981348037719727,6.251989841461182,9195.0
2010-07-07,9.992006301879883,10.109246253967285,9.992006301879883,10.09325885772705,6.322085857391357,10884.0
2010-07-08,10.183853149414062,10.25846004486084,10.183853149414062,10.237144470214844,6.412212371826172,14261.0
2010-07-09,10.36504077911377,10.402344703674316,10.327737808227539,10.370369911193848,6.495659828186035,7881.0
2010-07-12,10.391687393188477,10.391687393188477,10.301092147827148,10.301092147827148,6.452266693115234,6005.0
2010-07-13,10.375699043273926,10.413002967834473,10.375699043273926,10.391687393188477,6.509011268615723,3378.0
2010-07-14,10.349054336547852,10.386358261108398,10.349054336547852,10.349054336547852,6.482307434082031,4316.0
2010-07-15,10.391687393188477,10.391687393188477,10.29576301574707,10.29576301574707,6.448929309844971,4316.0
2010-07-16,10.253130912780762,10.253130912780762,10.157208442687988,10.157208442687988,6.362142086029053,751.0
2010-07-19,10.157208442687988,10.210497856140137,10.157208442687988,10.210497856140137,6.395522117614746,5254.0
2010-07-20,10.359711647033691,10.359711647033691,10.359711647033691,10.359711647033691,6.4889817237854,188.0
2010-07-21,10.450305938720703,10.450305938720703,10.450305938720703,10.450305938720703,6.545727729797363,188.0
2010-07-22,10.471623420715332,10.482280731201172,10.391687393188477,10.391687393188477,6.509011268615723,4504.0
2010-07-23,10.397015571594238,10.54623031616211,10.397015571594238,10.54623031616211,6.605813026428223,3002.0
2010-07-26,10.626166343688965,10.700773239135742,10.615508079528809,10.679455757141113,6.689260959625244,8257.0
2010-07-27,10.770051002502441,10.855316162109375,10.70610237121582,10.855316162109375,6.79941463470459,4691.0
2010-07-28,10.74340534210205,10.74340534210205,10.663469314575195,10.663469314575195,6.679248809814453,1314.0
2010-07-29,10.690114974975586,10.732747077941895,10.690114974975586,10.732747077941895,6.7226409912109375,5254.0
2010-07-30,10.75406265258789,10.855316162109375,10.75406265258789,10.855316162109375,6.79941463470459,2064.0
2010-08-02,10.908605575561523,10.967226028442383,10.908605575561523,10.967226028442383,6.869510173797607,375.0
2010-08-03,10.983213424682617,11.063149452209473,10.956567764282227,11.020517349243164,6.902890205383301,11259.0
2010-08-04,11.079136848449707,11.079136848449707,10.93525218963623,11.00452995300293,6.892876625061035,10321.0
2010-08-05,11.052491188049316,11.06847858428955,11.04183292388916,11.06847858428955,6.9329328536987305,4691.0
2010-08-06,10.929923057556152,10.929923057556152,10.849987030029297,10.849987030029297,6.796075344085693,2815.0
2010-08-09,10.919264793395996,11.148414611816406,10.919264793395996,11.148414611816406,6.982999801635742,6380.0
2010-08-10,11.063149452209473,11.063149452209473,10.674126625061035,10.674126625061035,6.6859211921691895,13323.0
2010-08-11,10.642152786254883,10.658140182495117,10.349054336547852,10.439647674560547,6.539052963256836,18765.0
2010-08-12,10.375699043273926,10.471623420715332,10.285104751586914,10.471623420715332,6.559080123901367,11634.0
2010-08-13,10.476951599121094,10.492938995361328,10.290433883666992,10.317079544067383,6.462279796600342,12573.0
2010-08-16,10.242472648620605,10.29576301574707,10.210497856140137,10.247801780700684,6.418886661529541,9945.0
2010-08-17,10.59419059753418,10.620837211608887,10.59419059753418,10.620837211608887,6.652543067932129,563.0
2010-08-18,10.551559448242188,10.551559448242188,10.551559448242188,10.551559448242188,6.609150409698486,751.0
2010-08-19,10.540901184082031,10.540901184082031,10.290433883666992,10.359711647033691,6.4889817237854,13886.0
2010-08-20,10.263789176940918,10.263789176940918,10.231815338134766,10.231815338134766,6.408874034881592,938.0
2010-08-23,10.290433883666992,10.290433883666992,10.226485252380371,10.25846004486084,6.425563812255859,16326.0
2010-08-24,10.151878356933594,10.530241966247559,10.151878356933594,10.508926391601562,6.5824480056762695,8444.0
2010-08-25,10.35438346862793,10.386358261108398,10.333066940307617,10.386358261108398,6.505674362182617,1877.0
2010-08-26,10.530241966247559,10.530241966247559,10.36504077911377,10.36504077911377,6.4923224449157715,2252.0
2010-08-27,10.386358261108398,10.386358261108398,10.327737808227539,10.349054336547852,6.482307434082031,15575.0
2010-08-30,10.391687393188477,10.397015571594238,10.338396072387695,10.338396072387695,6.4756317138671875,5630.0
2010-08-31,10.130561828613281,10.167865753173828,10.114575386047363,10.167865753173828,6.36881685256958,5067.0
2010-09-01,10.327737808227539,10.38102912902832,10.317079544067383,10.38102912902832,6.5023345947265625,1501.0
2010-09-02,10.317079544067383,10.35438346862793,10.279775619506836,10.349054336547852,6.482307434082031,14074.0
2010-09-03,10.397015571594238,10.439647674560547,10.397015571594238,10.428990364074707,6.532379150390625,3190.0
2010-09-07,10.402344703674316,10.636823654174805,10.386358261108398,10.599519729614258,6.639190673828125,5817.0
2010-09-08,10.626166343688965,10.727417945861816,10.578204154968262,10.578204154968262,6.625840187072754,5442.0
2010-09-09,10.620837211608887,10.690114974975586,10.620837211608887,10.690114974975586,6.695937633514404,938.0
2010-09-10,10.70610237121582,10.764721870422363,10.700773239135742,10.764721870422363,6.742669582366943,4316.0
2010-09-13,10.88196086883545,10.903277397155762,10.802024841308594,10.802024841308594,6.766034126281738,8444.0
2010-09-14,10.828669548034668,10.945910453796387,10.81268310546875,10.940581321716309,6.85282039642334,6192.0
2010-09-15,10.919264793395996,10.956567764282227,10.876631736755371,10.929923057556152,6.846146583557129,2252.0
2010-09-16,10.961896896362305,11.105781555175781,10.961896896362305,11.084465980529785,6.942946434020996,11447.0
2010-09-17,11.047162055969238,11.047162055969238,10.599519729614258,10.732747077941895,6.7226409912109375,8069.0
2010-09-20,10.647481918334961,10.647481918334961,10.503597259521484,10.578204154968262,6.625840187072754,9945.0
2010-09-21,10.578204154968262,10.690114974975586,10.55688762664795,10.567545890808105,6.619165897369385,15763.0
2010-09-22,10.711430549621582,10.764721870422363,10.647481918334961,10.764721870422363,6.742669582366943,4691.0
2010-09-23,10.764721870422363,10.796695709228516,10.738076210021973,10.796695709228516,6.762693881988525,938.0
2010-09-24,10.855316162109375,10.887290000915527,10.849987030029297,10.887290000915527,6.8194379806518555,4879.0
2010-09-27,10.940581321716309,10.983213424682617,10.908605575561523,10.93525218963623,6.849484920501709,6005.0
2010-09-28,10.802024841308594,10.865974426269531,10.802024841308594,10.849987030029297,6.796075344085693,5630.0
2010-09-29,10.876631736755371,10.876631736755371,10.764721870422363,10.786038398742676,6.756020545959473,4128.0
2010-09-30,10.83932876586914,10.849987030029297,10.748734474182129,10.844657897949219,6.792740821838379,9758.0
2010-10-01,10.871302604675293,11.063149452209473,10.871302604675293,11.052491188049316,6.92291784286499,9570.0
2010-10-04,10.945910453796387,11.127098083496094,10.945910453796387,11.116439819335938,6.962974548339844,3378.0
2010-10-05,11.159072875976562,11.212363243103027,11.11111068725586,11.169731140136719,6.996352195739746,12760.0
2010-10-06,11.180389404296875,11.201704978942871,11.153743743896484,11.201704978942871,7.016382217407227,3002.0
2010-10-07,11.052491188049316,11.13775634765625,10.951238632202148,11.13775634765625,6.976326942443848,7694.0
2010-10-08,11.020517349243164,11.26032543182373,10.972555160522461,11.26032543182373,7.053100109100342,7318.0
2010-10-11,11.26032543182373,11.26032543182373,11.26032543182373,11.26032543182373,7.053100109100342,0.0
2010-10-12,11.180389404296875,11.414868354797363,11.175060272216797,11.414868354797363,7.149900913238525,22706.0
2010-10-13,11.798561096191406,11.862509727478027,11.71862506866455,11.862509727478027,7.430285930633545,3941.0
2010-10-14,11.532108306884766,11.532108306884766,11.478816986083984,11.505461692810059,7.206644058227539,12948.0
2010-10-15,11.50013256072998,11.50013256072998,11.382893562316895,11.398880958557129,7.139885902404785,6005.0
2010-10-18,11.36690616607666,11.45217227935791,11.356247901916504,11.45217227935791,7.173264980316162,6005.0
2010-10-19,11.191046714782715,11.239008903503418,11.148414611816406,11.148414611816406,6.982999801635742,10884.0
2010-10-20,11.191046714782715,11.32960319519043,11.191046714782715,11.32960319519043,7.096489906311035,5442.0
2010-10-21,11.36690616607666,11.372236251831055,11.36690616607666,11.372236251831055,7.123194694519043,375.0
2010-10-22,11.372236251831055,11.372236251831055,11.372236251831055,11.372236251831055,7.123194694519043,0.0
2010-10-25,11.372236251831055,11.382893562316895,11.32960319519043,11.372236251831055,7.123194694519043,6755.0
2010-10-26,11.27098274230957,11.313615798950195,11.27098274230957,11.308286666870117,7.083138465881348,8444.0
2010-10-27,11.116439819335938,11.175060272216797,11.116439819335938,11.175060272216797,6.999692916870117,1314.0
2010-10-28,11.254996299743652,11.254996299743652,11.196375846862793,11.196375846862793,7.013041973114014,1314.0
2010-10-29,11.196375846862793,11.239008903503418,11.185717582702637,11.191046714782715,7.009707450866699,3941.0
2010-11-01,11.302957534790039,11.302957534790039,11.095124244689941,11.132427215576172,6.972987651824951,6943.0
2010-11-02,11.153743743896484,11.308286666870117,11.153743743896484,11.292299270629883,7.073127746582031,5254.0
2010-11-03,11.27098274230957,11.372236251831055,11.27098274230957,11.32960319519043,7.096489906311035,5254.0
2010-11-04,11.404210090637207,11.430854797363281,11.356247901916504,11.39355182647705,7.136546611785889,5442.0
2010-11-05,11.361577033996582,11.372236251831055,11.350918769836426,11.350918769836426,7.1098432540893555,3941.0
2010-11-08,11.414868354797363,11.420196533203125,11.324274063110352,11.324274063110352,7.093155860900879,16513.0
2010-11-09,11.404210090637207,11.457501411437988,11.388222694396973,11.409539222717285,7.146559238433838,12385.0
2010-11-10,11.286970138549805,11.292299270629883,11.185717582702637,11.249667167663574,7.046422958374023,12760.0
2010-11-11,11.191046714782715,11.191046714782715,10.81268310546875,11.073807716369629,6.9362688064575195,37530.0
2010-11-12,10.956567764282227,10.956567764282227,10.833998680114746,10.913935661315918,6.836130619049072,21204.0
2010-11-15,10.924593925476074,11.020517349243164,10.871302604675293,11.015188217163086,6.899552345275879,12948.0
2010-11-16,10.88196086883545,10.919264793395996,10.759391784667969,10.844657897949219,6.792740821838379,23832.0
2010-11-17,10.967226028442383,10.999200820922852,10.823341369628906,10.860645294189453,6.802753925323486,8632.0
2010-11-18,10.993871688842773,11.196375846862793,10.993871688842773,11.16440200805664,6.993014335632324,16889.0
2010-11-19,10.892619132995605,11.26032543182373,10.892619132995605,11.26032543182373,7.053100109100342,7881.0
2010-11-22,11.244338035583496,11.244338035583496,11.153743743896484,11.16440200805664,6.993014335632324,1877.0
2010-11-23,11.13775634765625,11.13775634765625,11.052491188049316,11.095124244689941,6.949621200561523,21767.0
2010-11-24,11.185717582702637,11.20703411102295,11.185717582702637,11.185717582702637,7.006365776062012,2252.0
2010-11-26,11.105781555175781,11.13775634765625,11.095124244689941,11.13775634765625,6.976326942443848,1126.0
2010-11-29,11.084465980529785,11.153743743896484,11.063149452209473,11.121768951416016,6.966311454772949,7131.0
2010-11-30,10.988541603088379,10.988541603088379,10.961896896362305,10.967226028442383,6.869510173797607,1314.0
2010-12-01,10.993871688842773,11.025845527648926,10.88196086883545,11.009859085083008,6.896215438842773,26834.0
2010-12-02,11.105781555175781,11.185717582702637,11.095124244689941,11.153743743896484,6.986339569091797,23269.0
2010-12-03,11.185717582702637,11.185717582702637,11.095124244689941,11.143086433410645,6.979664325714111,9383.0
2010-12-06,11.121768951416016,11.180389404296875,11.105781555175781,11.132427215576172,6.972987651824951,8069.0
2010-12-07,11.191046714782715,11.191046714782715,11.031174659729004,11.084465980529785,6.942946434020996,17639.0
2010-12-08,11.121768951416016,11.121768951416016,10.897948265075684,10.93525218963623,6.849484920501709,11259.0
2010-12-09,10.929923057556152,10.961896896362305,10.849987030029297,10.961896896362305,6.8661723136901855,9195.0
2010-12-10,10.93525218963623,10.967226028442383,10.913935661315918,10.956567764282227,6.862833499908447,12385.0
2010-12-13,10.956567764282227,11.063149452209473,10.908605575561523,10.988541603088379,6.8828630447387695,5254.0
2010-12-14,10.967226028442383,11.063149452209473,10.967226028442383,10.983213424682617,6.879524230957031,23832.0
2010-12-15,11.073807716369629,11.143086433410645,11.036503791809082,11.143086433410645,6.979664325714111,6568.0
2010-12-16,11.148414611816406,11.159072875976562,11.057820320129395,11.057820320129395,6.92625617980957,14074.0
2010-12-17,11.052491188049316,11.063149452209473,10.972555160522461,10.993871688842773,6.88620138168335,6568.0
2010-12-20,10.956567764282227,11.020517349243164,10.93525218963623,10.977884292602539,6.876186370849609,18202.0
2010-12-21,10.999200820922852,11.00452995300293,10.929923057556152,10.983213424682617,6.879524230957031,44098.0
2010-12-22,11.009859085083008,11.073807716369629,10.940581321716309,11.073807716369629,6.9362688064575195,57046.0
2010-12-23,11.132427215576172,11.175060272216797,11.121768951416016,11.16440200805664,6.993014335632324,45974.0
2010-12-27,11.16440200805664,11.16440200805664,11.16440200805664,11.16440200805664,6.993014335632324,0.0
2010-12-29,11.350918769836426,11.377565383911133,11.23367977142334,11.27098274230957,7.059772491455078,22518.0
2010-12-30,11.244338035583496,11.276311874389648,11.153743743896484,11.185717582702637,7.006365776062012,21017.0
2010-12-31,11.191046714782715,11.196375846862793,11.10045337677002,11.10045337677002,6.95296049118042,16138.0
2011-01-03,11.10045337677002,11.10045337677002,11.10045337677002,11.10045337677002,6.95296049118042,0.0
2011-01-04,11.276311874389648,11.276311874389648,11.04183292388916,11.121768951416016,6.966311454772949,79939.0
2011-01-05,11.191046714782715,11.23367977142334,11.13775634765625,11.169731140136719,6.996352195739746,31525.0
2011-01-06,11.217693328857422,11.249667167663574,11.201704978942871,11.228350639343262,7.033069610595703,43910.0
2011-01-07,11.292299270629883,11.388222694396973,11.292299270629883,11.356247901916504,7.113182067871094,33026.0
2011-01-10,11.302957534790039,11.302957534790039,11.159072875976562,11.244338035583496,7.043085098266602,48414.0
2011-01-11,11.26032543182373,11.265653610229492,11.228350639343262,11.244338035583496,7.043085098266602,23269.0
2011-01-12,11.26032543182373,11.292299270629883,11.191046714782715,11.228350639343262,7.033069610595703,37905.0
2011-01-13,11.23367977142334,11.356247901916504,11.201704978942871,11.345589637756348,7.106505393981934,14449.0
2011-01-14,11.356247901916504,11.564082145690918,11.286970138549805,11.446843147277832,7.169927597045898,15387.0
2011-01-18,11.45217227935791,11.45217227935791,11.286970138549805,11.292299270629883,7.073127746582031,12010.0
2011-01-19,11.318944931030273,11.318944931030273,11.105781555175781,11.11111068725586,6.959636688232422,6755.0
2011-01-20,11.116439819335938,11.16440200805664,11.079136848449707,11.159072875976562,6.989676475524902,9007.0
2011-01-21,11.196375846862793,11.254996299743652,11.16440200805664,11.16440200805664,6.993014335632324,3002.0
2011-01-24,11.052491188049316,11.175060272216797,11.052491188049316,11.159072875976562,6.989676475524902,24019.0
2011-01-25,11.073807716369629,11.132427215576172,11.06847858428955,11.132427215576172,6.972987651824951,3941.0
2011-01-26,11.27098274230957,11.27098274230957,11.169731140136719,11.265653610229492,7.056436061859131,12197.0
